Alicate Amperimetro,,Minipa,1251,1251,ET-320A290748,ET-3200A,TÉCNICA CALIB.,2001354,2020-03-04,2022-02-22,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-288,NI-288,N/C,42-886,LAFTEC,2311808,2023-05-11,2025-04-30,OBRA 118
Nível de Bolha,,Stanley,NI-289,NI-289,N/C,42-886,LAFTEC,2311807,2023-05-11,2025-04-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-290,NI-290,N/C,42-886,LAFTEC,2311809,2023-05-11,2025-04-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-291,NI-291,N/C,42-886,LAFTEC,2311810,2023-05-11,2025-04-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-292,NI-292,N/C,42-886,LAFTEC,2311811,2023-05-11,2025-04-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-293,NI-293,N/C,42-886,LAFTEC,2311812,2023-05-11,2025-04-30,OBRA 118
Nível de Bolha,,Stanley,NI-295,NI-295,N/C,42-887S,LAFTEC,2421251,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-296,NI-296,N/C,42-887S,LAFTEC,2421252,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-297,NI-297,N/C,42-887S,LAFTEC,2421253,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-298,NI-298,N/C,42-887S,LAFTEC,2421254,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-299,NI-299,N/C,42-886S,LAFTEC,2421255,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-300,NI-300,N/C,42-886S,LAFTEC,2421256,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-301,NI-301,N/C,42-886S,LAFTEC,2421257,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-302,NI-302,N/C,42-886S,LAFTEC,2421258,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-303,NI-303,N/C,42-886S,LAFTEC,2421259,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-304,NI-304,N/C,42-886S,LAFTEC,2121260,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-305,NI-305,N/C,42-886S,LAFTEC,2421261,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-306,NI-306,N/C,42-886S,LAFTEC,2421262,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-307,NI-307,N/C,42-886S,LAFTEC,2421263,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-308,NI-308,N/C,42-886S,LAFTEC,2421264,2024-07-19,2026-07-09,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-63,NIV-63,N/C,42-886S,LAFTEC,2218826,2022-09-01,2024-08-21,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-64,NIV-64,N/C,42-886S,LAFTEC,2218827,2022-09-01,2024-08-21,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-65,NIV-65,N/C,42-886S,LAFTEC,2215137,2022-07-07,2024-06-26,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-66,NIV-66,N/C,42-886S,LAFTEC,2415676,2024-06-14,2026-06-04,OBRA 118
Nível de Bolha,,Stanley,NI-67,NIV-67,N/C,42-886S,LAFTEC,2215139,2022-07-07,2024-06-26,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-68,NIV-68,N/C,42-886S,METRUS,D0688006-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-69,NIV-69,N/C,42-886S,METRUS,D0688007-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-70,NIV-70,N/C,42-886S,METRUS,D0688008-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-71,NIV-71,N/C,42-886S,LAFTEC,2415677,2024-06-14,2026-06-04,OBRA 118
Nível de Bolha,,Stanley,NI-72,NIV-72,N/C,42-886S,LAFTEC,2218828,2022-09-01,2024-08-21,ALMOXARIFADO
Nível de Bolha,,Stanley,NI-94,NI-94,N/C,42-886,METRUS,D0688019-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Thompson,NIV-001,NIV-001,N/C,MAC-7000,METRUS,D0688017-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Thompson,NIV-006,NIV-006,N/C,N/C,METRUS,D0688002-0618,2018-06-08,2020-05-28,ALMOXARIFADO
Nível de Bolha,,Stanley,NIV-173/A,NIV-173/A,N/C,42-886,METRUS,D0688015-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Thompson,NIV-31,NIV-31,N/C,MAC-7012,METRUS,D0688014-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Thompson,NIV-43,NIV-43,N/C,42-886,METRUS,D0688015-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Nível de Bolha,,Vonder,NIV-48,NIV-48,N/C,NM120,METRUS,D0688011-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Stanley,NIV-53,NIV-53,N/C,N/C,METRUS,D0688018-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Stanley,NIV-56,NIV-56,N/C,42-886,LAF METROLOGIA,1800636,2018-02-06,2020-01-27,ALMOXARIFADO
Nível de Bolha,,Stanley,NIV-61,NIV-61,N/C,42-886,METRUS,D0688016-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Nível de Bolha,,Stanley,NIV-63,NIV-63,N/C,42-886,METRUS,D0688003-0618,2018-06-08,2020-05-28,ALMOXARIFADO
Nível Goniométrico Digital (inclinometro digital),,Bosch,1777,1777,3010000577,GIM60L,LAFTEC,2506011,2025-02-28,2027-02-18,ALMOXARIFADO
Nível Goniométrico Digital (inclinometro digital),,Bosch,1863,1863,308000000,GIM602,LAFTEC,2415675,2024-06-18,2026-06-08,OBRA 118
Nível Goniométrico Digital (inclinometro digital),0 ° | 90 °,Bosch,1864,1864,308001262,GIM 60 L,LAFTEC,2506012,2025-02-28,2027-02-18,OBRA 118
Nível Goniométrico Digital (inclinometro digital),0 º | 180 º,Bosch,ESQN-001,ESQN-001,601096603,DWM 40L,LAFTEC,2506010,2025-02-28,2027-02-18,OBRA 121
Nível Goniométrico Digital (inclinometro digital),,Digimess,ESQN-002,ESQN-002,2310000110,272-300,LAFTEC,2423156,2024-07-25,2026-07-15,OBRA 118
Nível Ótico,,Kolida,1953,1953,1094754,KL32,METRUS,D0688001-0124,2024-01-17,2026-01-06,ALMOXARIFADO
Oxímetro Digital (Purge Monitor),Locado,N/C,348,348,348,772 Purge Monitor,INTERCON,180801-2,2023-06-16,2024-06-15,ALMOXARIFADO
Paquimetro,Marcelo Ricci (NTS_N2),DIGIMESS,CWI-PAQ-001,CWI-PAQ-001,n/c,100.001a,INSTRUCALL,0877/22,2022-06-01,2024-05-21,ALMOXARIFADO
Paquimetro,,Mitutoyo,PAQ-011,PAQ-011,BG076780,530-114B-10,LAFTEC,2428325,2024-09-05,2026-08-26,OBRA 118
Paquimetro,,Mitutoyo,PAQ-012,PAQ-012,8808922,530-114B-10,LAFTEC,2433433,2024-10-18,2026-10-08,OBRA 118
Paquimetro (Calibrador) de Profundidade Digital,,Digital Tread Depth Gauge,PS-038,PS-038,N/C,DIGITAL,TECNOISO,14101220221,2022-02-21,2024-02-11,ALMOXARIFADO
Paquimetro de Profundidade Digital,,Digimess,P-001,P-001,N/C,DIGITAL,TECNOISO,14103220221,2022-02-21,2023-02-21,OBRA 118
Paquimetro de Profundidade Digital,,Digimess,P-01,N/C,N/C,N/C,METRUS,D0688008-0122,2022-01-24,2024-01-14,ALMOXARIFADO
Paquimetro de Profundidade Digital,,Digimess,PNT-002,PNT-002,NC,100-200L,LAFTEC,2415659,2024-06-14,2026-06-04,OBRA 118
Paquimetro Quadrimensional,,Mitutoyo,PAQ-009,PAQ-009,80367703,530-115,LAFTEC,2305349,2023-03-10,2025-02-27,OBRA 118
Paquimetro Quadrimensional,,Mitutoyo,PS-037,PS-037,BG076406,N/C,METRUS,D0688009-0122,2022-01-24,2024-01-14,ALMOXARIFADO
Paquimetro Universal Quadrimensional,,Starrett,799 (13/4007),799 (13/4007),13/400077,799A-6/150,LAFTEC,2415697,2024-06-14,2026-06-04,OBRA 118
Paquimetro Universal Quadrimensional,,Mitutoyo,PAQ-002,PAQ-002,J7066014,N/C,Metrus,D0688001-0122,2022-01-12,2024-01-02,ALMOXARIFADO
Pastilha Sensora,,Metal Check,1081,1081,N1598-1081,N/C,METRUS,D0688001-0123,2023-01-30,,OBRA 118
Pastilha Sensora,,Metal Check,1105,1105,N-1598-1105,N/C,METRUS,D0688004-0620,2020-06-30,,ALMOXARIFADO
Pastilha Sensora,,Metal Check,1122,1122,N-1598-1122,N/C,METRUS,D0688005-0620,2020-06-30,,ALMOXARIFADO
Pastilha Sensora,(Particula Magnetica),Serv-End,3185,3185,3185,ABNT-NBR NM 342,Serv-End,7349/22,2022-10-10,,OBRA 118
Pastilha Sensora,,Metal Check,N1658,N1658,N/C,NM-342,METRUS,D0688003-1019,2019-11-04,,OBRA 118
Peso Padrão,,n/c,CP-1040,CP-1040,N/C,N/C,LAFTEC,1713886,2017-08-28,2020-08-12,ALMOXARIFADO
"""Peso Padrão 5","5KG""",(Particula Magnetica),Serv-End,3218,3218,3218,SEP-006,Serv-End,,2020-10-10,25/9/2023,ALMOXARIFADO
Pull-Off,,Pavimétrica,76,76,15546,Manual Digital,MSMI,P2894/25,2025-06-23,2027-06-13,OBRA 118
Régua de Aço,,Stanley,ES-001,ES-001,N/C,N/C,BaliTek,N1582/2019,2019-05-10,2022-04-24,ALMOXARIFADO
Régua Graduada,,Brasfort,ES-006,ES-006,N/C,N/C,METRUS,D0688023-0619,2019-06-07,2022-05-22,ALMOXARIFADO
Régua Graduada,,N/C,ES-011,ES-011,N/C,N/C,METRUS,D0688022-0619,2019-06-07,2022-05-22,ALMOXARIFADO
Régua Graduada,,N/C,ES-040,ES-040,N/C,N/C,TECNICA CALIB.,2001364,2020-03-11,2023-02-24,ALMOXARIFADO
Régua Graduada,,Brasfort,RG-001,RG-001,N/C,N/C,TECNICA CALIB.,2001363,2020-03-11,2023-02-24,ALMOXARIFADO
Régua Graduada,,Vonder,RG-010,RG-010,N/C,N/C,METRUS,2316107,2023-06-24,2026-06-08,OBRA 118
Régua Graduada,,Vonder,RG-011,RG-011,N/C,N/C,METRUS,D0688004-0621,2021-06-11,2024-05-26,ALMOXARIFADO
Régua Graduada,,Vonder,RG-012,RG-012,N/C,N/C,METRUS,D0688005-0621,2021-06-11,2024-05-26,ALMOXARIFADO
Regulador de Pressão - Lança Chamas,,Record,RP-01,RP-01,N/C,N/C,METRUS,P0688001-0322,2022-03-28,2024-03-17,ALMOXARIFADO
Regulador de Pressão - Lança Chamas,,Record,RP-02,RP-02,N/C,N/C,METRUS,P0688002-0322,2022-03-28,2024-03-17,ALMOXARIFADO
Relógio Comparador,,Mainard,187,187,80026,N/C,LAFTEC,2415698,2024-06-17,2026-06-07,OBRA 118
Relógio Comparador,,Mainard,188,188,80359,N/C,LAFTEC,2300725,2023-01-23,2025-01-12,OBRA 118
Relógio Comparador,,Mainard,AF 101028,AF 101028,80124,N/C,METROLOGIA 9001,MTR2410-20,2020-07-14,2022-07-04,ALMOXARIFADO
Rugosímetro,,MedTec,1965,1965,9126069,MED-321A,LAFTEC,2415664,2024-06-17,2026-06-07,OBRA 118
Rugosímetro,,MedTec,2019,2019,4101936,MED-321A,LAFTEC,2415667,2024-06-17,2026-06-07,OBRA 118
Rugosímetro,,MedTec,2049,2049,4522266,MED-321A,LAFTEC,2415665,2024-06-17,2026-06-07,OBRA 118
Rugosímetro com Relógio,,TECNO,68,68,6503706,N/C,LAFTEC,2415666,2024-06-17,2026-06-07,OBRA 118
Rugosímetro com Relógio,,MedTec,1951,1951,8500782,N/C,METRUS,D0688002-0620,2020-07-06,2022-06-26,ALMOXARIFADO
Rugosímetro com Relógio,,Novotest,AF 101040,AF 101040,8929754,N/C,METROLOGIA 9000,MTR2423-20,2020-07-14,2022-07-04,ALMOXARIFADO
Termo Resistência,AF SERV. IND.,N/C,TE/TT-01AF,TE/TT-01AF,N/C,N/C,AF SERV.IND.,0507/24,2024-09-04,2025-09-04,OBRA 118
Termohigrometro Digital,,Minipa,32,32,2298952,MT-241A,LAFTEC,2433434,2024-11-18,2026-11-08,ALMOXARIFADO
Termohigrometro Digital,,Minipa,33,33,2057279,MT-241A,METRUS,E0688009-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termohigrometro Digital,,Minipa,34,34,2298957,MT-241A,LAFTEC,2415661,2024-06-14,2026-06-04,OBRA 118
Termohigrometro Digital,,Minipa,35,35,2298948,MT-241A,METRUS,E0688011-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termohigrometro Digital,,Minipa,36,36,2298954,MT-241A,LAFTEC,2415660,2024-11-18,2026-11-08,OBRA 118
Termohigrometro Digital,,Minipa,37,37,2298956,MT-241A,METRUS,E0688013-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termohigrometro Digital,,Minipa,38,38,2298947,MT-241A,METRUS,E0688014-0822,2021-08-10,2023-07-31,ALMOXARIFADO
Termohigrometro Digital,,NOVOTEST,131,131,H12A-C52388,PM6508,LAFTEC,2300717,2023-01-24,2025-01-13,ALMOXARIFADO
Termohigrometro Digital,,NOVOTEST,132,132,H12A-C52392,PM6508,LAFTEC,2300716,2023-01-24,2025-01-13,ALMOXARIFADO
Termohigrometro Digital,,NOVOTEST,133,133,H12A-C52310,PM6508,TECNOLAB,10417/20,2020-07-10,2022-06-30,ALMOXARIFADO
Termohigrometro Digital,,Minipa,746,746,N/C,MT-242,METRUS,E0688001-1220,2020-12-14,2022-12-04,ALMOXARIFADO
Termohigrometro Digital,,Minipa,1771,1771,T000400003268,MT-242,METRUS,E0688001-0718,2018-07-20,2020-07-09,ALMOXARIFADO
Termohigrometro Digital,,Minipa,1772,1772,N/C,MT-242,METRUS,E0688002-1019,2019-10-29,2021-10-18,ALMOXARIFADO
Termohigrometro Digital,,Minipa,1814,1814,MTB241003986,MT-241,LAFTEC,2305358,2023-03-07,2025-02-24,ALMOXARIFADO
Termohigrometro Digital,,Minipa,1815,1815,N/C,MT-241,LAFTEC,2300718,2023-01-24,2025-01-13,ALMOXARIFADO
Termohigrometro Digital,,Minipa,1816,1816,N/C,MT-241,TECNICA CALIB.,2004659,2020-08-14,2022-08-04,ALMOXARIFADO
Termohigrometro Digital,,Minipa,2108,2108,3187359,MT-241,LAFTEC,2307188,2023-03-23,2025-03-12,ALMOXARIFADO
Termohigrometro Digital,,Minipa,2109,2109,3187361,MT-241,LAFTEC,2517766,2025-06-04,2027-05-25,OBRA 121
Termohigrometro Digital,,Minipa,2110,2110,3187362,MT-241,LAFTEC,2307190,2023-03-22,2025-03-11,ALMOXARIFADO
Termohigrometro Digital,,Minipa,2111,2111,3187358,MT-241,LAFTEC,2307191,2023-03-25,2025-03-14,OBRA 118
Termohigrometro Digital,,Minipa,2112,2112,3187364,MT-241,LAFTEC,2307192,2023-03-26,2025-03-15,ALMOXARIFADO
Termometro Bimetálico,,Instemac,TB-001,TB-001,N/C,N/C,METRUS,E0688001-0619,2019-06-04,2020-06-03,ALMOXARIFADO
Termometro Bimetálico,,N/C,TR-003,TR-003,N/C,N/C,LAFTEC,2517765,2025-06-04,2026-06-04,OBRA 121
Termometro Bimetálico,,N/C,TB-004,TB-004,N/C,N/C,METRUS,E0688008-0421,2021-04-12,2022-04-12,ALMOXARIFADO
Termometro Bimetálico,,Instemaq,TEB-001,TEB-001,N/C,N/C,METRUS,E-0688001-0321,2021-03-25,2022-03-25,ALMOXARIFADO
Termometro Digital,,GULTON,131423,131423,131423,GULTERM-1005,CENTRAL BRASIL,7472.20,2020-12-14,2022-06-07,ALMOXARIFADO
Termometro Digital,,n/c,TM-36,TM-36,N/C,N/C,AFERITEC,36290-109,2019-07-11,2021-01-01,ALMOXARIFADO
Termômetro Infravermelho digital,Locado,N/C,TI-6083,TI-6083,N/C,-50 a 400,MOURA,25326-15,2025-03-03,2026-08-25,OBRA 118
Termometro Infravermelho,,Minipa,21,21,2365127,MT-320B,METRUS,E0688001-0921,2021-09-22,2023-09-12,ALMOXARIFADO
Termometro Infravermelho,verificar com almoxarifado,Minipa,22,22,2365115,MT-320B,METRUS,E0688016-0821,2021-08-25,2023-08-15,ALMOXARIFADO
Termometro Infravermelho,verificar com almoxarifado,Minipa,23,23,2365116,MT-320B,METRUS,E0688017-0821,2021-08-25,2023-08-15,ALMOXARIFADO
Termometro Infravermelho,,Minipa,26,26,2366543,MT-320B,METRUS,E0688001-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termometro Infravermelho,,Minipa,27,27,2366512,MT-320B,METRUS,E0688002-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termometro Infravermelho,,Minipa,28,28,2366542,MT-320B,METRUS,E0688003-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termometro Infravermelho,,Minipa,29,29,2366519,MT-320B,METRUS,E0688004-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termometro Infravermelho,,Minipa,142,142,1867412,MT-320B,TECNICA CALIB.,2004565,2020-08-13,2022-08-03,ALMOXARIFADO
Termometro Infravermelho,,Minipa,143,143,1867407,MT-320B,LAFTEC,2305352,2023-03-07,2025-02-24,ALMOXARIFADO
Termometro Infravermelho,,Minipa,144,144,1867437,MT-320B,LAFTEC,2300719,2023-01-25,2025-01-14,ALMOXARIFADO
Termometro Infravermelho,,Fluke,170,170,N/C,59 Max,LAFTEC,2217128,2022-08-04,2024-07-24,ALMOXARIFADO
Termometro Infravermelho,,Gulterm,171,171,131423,1005 - tipo K,LAFTEC,2217133,2022-08-04,2024-07-24,ALMOXARIFADO
Termometro Infravermelho,,B-Max,192,192,N/C,N/C,METRUS,E0688001-0421,2021-04-05,2023-03-26,ALMOXARIFADO
Termometro Infravermelho,,B-Max,193,193,N/C,N/C,METRUS,E0688006-0821,2021-08-10,2023-07-31,ALMOXARIFADO
Termometro Infravermelho,,B-Max,194,194,N/C,N/C,LAFTEC,2415671,2024-06-21,2026-06-11,OBRA 118
Termometro Infravermelho,,Stanley,198,198,N/C,STHT77365,METRUS,E0688003-0421,2021-04-05,2023-03-26,ALMOXARIFADO
Termometro Infravermelho,,Fluke,592,592,9568-0669,68-IS,LAFTEC,2415672,2024-06-21,2026-06-11,OBRA 118
Termometro Infravermelho,,Fluke,1920,1920,N/C,N/C,METRUS,E0688003-1019,2019-10-29,2021-10-18,ALMOXARIFADO
Termometro Infravermelho,,Minipa,2103,2103,3283495,MT-320B,Laboratório Medição Natal,C109752/25,2025-04-16,2027-04-06,OBRA 118
Termometro Infravermelho,,Minipa,2104,2104,3283649,MT-320B,Laboratório Medição Natal,C109780/25,2025-04-16,2027-04-06,OBRA 118
Termometro Infravermelho,,Minipa,2105,2105,3283502,MT-320B,Laftec Calibração,2433435,2024-10-18,2026-10-08,OBRA 118
Termometro Infravermelho,,Minipa,2106,2106,3283654,MT-320B,Laftec Calibração,2516660,2025-06-02,2027-05-23,OBRA 121
Termometro Infravermelho,,Minipa,2107,2107,3283652,MT-320B,Laftec Calibração,2307187,2023-03-22,2025-03-11,ALMOXARIFADO
Termometro Infravermelho,,N/C,AF100735,AF100735,N/C,N/C,METROLOGIA 9000,MTR2419-20,2020-07-13,2022-07-03,ALMOXARIFADO
Termometro Infravermelho,,B-Max,AF100987,AF100987,N/C,GM-300,METROLOGIA 9000,MTR2422-20,2020-07-13,2022-07-03,ALMOXARIFADO
Termometro Infravermelho,,B-Max,AF100989,AF100989,N/C,GM-300,METROLOGIA 9000,MTR2420-20,2020-07-13,2022-07-03,ALMOXARIFADO
Termometro Infravermelho,,Minipa,TER/IF-001,TER/IF-001,N/C,MT-350,METRUS,E0688003-0619,2019-06-04,2021-05-24,ALMOXARIFADO
Transmissor de Pressão,0 a 100°C,Globo Resistências,TI-001,,,N/C,TÉCNICA CALIB.,2500160,2025-01-16,2027-01-06,OBRA 118
Termometro Laser,Inspetor,Minipa,AMI-0029,MT-350,,,Medição Contagem,205306/20,2020-10-23,2022-10-13,ALMOXARIFADO
Terrômetro Digital,,Minipa,1339,1339,MT-1520008134,MTR-1520D,TÉCNICA CALIB.,2425228,2024-08-24,2025-08-24,OBRA 118
Torqueaderia Elétrica,,Raid Torque Systems,2180,2180,V15298,V-RAD SELECT 2000M,Raid Torque Systems,24-05195,2024-07-30,2025-07-30,OBRA 118
Torquimetro,,Tramontina,1778,1778,94962-11-00514,45506/400,METRUS,2302084,2023-02-10,2025-01-30,ALMOXARIFADO
Torquimetro,,Gedore,7188,7188,P003738,Dremo Meter,TÉCNICA CALIB.,1901658,2019-03-18,2021-03-07,ALMOXARIFADO
Torquimetro de Estalo,,Gedore,815,815,C012688,TorcoFlex-K,LAFTEC,2217131,2022-08-04,2024-07-24,ALMOXARIFADO
Torquimetro de Estalo,Torquimetro de Estalo,Torquimetro de Estalo,1539,1539,3426,100400,METRUS,T0688002-0920,2020-09-09,2022-08-30,ALMOXARIFADO
Torquimetro de Estalo,,Tramontina,1805,1805,G011062,N/C,LAFTEC,2316108,2023-07-18,2025-07-07,OBRA 118
Torquimetro de Estalo,200-1000 N.m. (5 N.m),Tramontina,2183,2183,44509/403,N/C,CIPED,81729,2023-12-20,2025-12-09,OBRA 118
Torquimetro de Estalo,700-2000 N.m. (13 N.m.),Tramontina,2184,2184,44506/502,N/C,CIPED,81328,2024-01-19,2026-01-08,OBRA 118
Transutor de Pressão,0 a 250 kgf/cm2,Novus,PT-001,PT-001,PT-001,PT-001,TÉCNICA CALIB.,2500162,2025-01-17,2027-01-07,OBRA 118
Transutor de Pressão,BOING (Verificar a validade),Yokogawa,464331,N/C,B12100662,EJA530E,WIKA,LMP464381/25,2025-01-14,2027-01-04,OBRA 118
Transferidor de Grau,,Hol,GO-002,GO-002,N/C,N/C,METRUS,D0688031-0619,2019-06-10,2021-05-30,ALMOXARIFADO
Transferidor de Grau,,Lotus Plus,TG-001,TG-001,N/C,N/C,LAFTEC,2415695,2024-06-14,2026-06-04,OBRA 118
Transmissor de Pressão,AF. SERV. IND.,Danfloss,PT-001AF,PT-001AF,51903454262,MBS1750,AF SERV.IND.,0505/24,2024-09-04,2025-09-04,OBRA 118
Transmissor de Pressão,0 a 1000 bar,PressGage,TECP-001,,,4602-24,AFERITEC METROLOG.,59289-204,2024-07-30,2026-07-20,OBRA 118
Transmissor de Pressão,0 a 100°C,Globo Resistências,TI-002,,,N/C,TÉCNICA CALIB.,2500161,2025-01-16,2027-01-06,OBRA 118
Trena,5000 mm,Starrett,105-1,105-1,N/C,TS34-5ME,METRUS,D0688001-0920,2020-09-10,2022-08-31,ALMOXARIFADO
Trena,5000 mm,Starrett,105-10,105-10,N/C,TS34-5ME,METRUS,D0688010-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-11,105-11,N/C,TS34-5ME,METRUS,D0688011-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-12,105-12,N/C,TS34-5ME,METRUS,D0688012-0720,2020-07-15,2022-07-05,ALMOXARIFADO
