Alicate Amperimetro,,Minipa,1251,1251,ET-320A290748,ET-3200A,TÉCNICA CALIB.,2001354,2020-03-04,2022-02-22,ALMOXARIFADO
Trena,5000 mm,Starrett,105-13,105-13,N/C,TS34-5ME,METRUS,D0688013-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-14,105-14,N/C,TS34-5ME,METRUS,D0688014-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-15,105-15,N/C,TS34-5ME,METRUS,D0688015-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-16,105-16,N/C,TS34-5ME,METRUS,D0688016-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,20000 mm,mm,105-2,105-2,N/C,ST20CML,METRUS,D0688002-0920,2020-09-10,2022-08-31,ALMOXARIFADO
Trena,5000 mm,Lufkin,105-3,105-3,N/C,Y1750CM,METRUS,D0688003-0920,2020-09-10,2022-08-31,ALMOXARIFADO
Trena,20000 mm,Lufkin,105-4,105-4,N/C,Y1720CM,METRUS,D0688004-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,20000 mm,Lufkin,105-5,105-5,N/C,Y1720CM,METRUS,D0688005-0720,2021-07-15,2023-07-05,ALMOXARIFADO
Trena,20000 mm,Lufkin,105-6,105-6,N/C,Y1720CM,METRUS,D0688006-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,20000 mm,Lufkin,105-7,105-7,N/C,Y1720CM,METRUS,D0688007-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,20000 mm,Lufkin,105-8,105-8,N/C,Y1720CM,METRUS,D0688008-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,5000 mm,Starrett,105-9,105-9,N/C,TS34-5ME,METRUS,D0688009-0720,2020-07-15,2022-07-05,ALMOXARIFADO
Trena,30000 mm,Lufkin,TR-411,TR-411,N/C,ST30CML,METRUS,D0688009-0621,2021-06-11,2023-06-01,ALMOXARIFADO
Trena,30000 mm,Lufkin,TR-414,TR-414,N/C,ST30CML,LAFTEC,2212875,2022-06-08,2024-05-28,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-414/1,TR-414/1,N/C,L516CMES,LAFTEC,2215140,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,30000 mm,Lufkin,TR-415,TR-415,N/C,ST30CML,LAFTEC,2212876,2022-06-08,2024-05-28,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-418,TR-418,N/C,L516CMES,LAFTEC,2215144,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-420,TR-420,N/C,Y1720CM,LAFTEC,2215146,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-421,TR-421,N/C,Y1720CM,LAFTEC,2215147,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-422,TR-422,N/C,Y1720CM,LAFTEC,2215148,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-423,TR-423,N/C,Y1720CM,LAFTEC,2215149,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-424,TR-424,N/C,Y1720CM,LAFTEC,2215150,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,20000 mm,Lufkin,TR-425,TR-425,N/C,Y1720CM,LAFTEC,2215151,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,8000 mm,Lufkin,TRE-003,TRE-003,N/C,L525CMES,LAFTEC,2217125,2022-08-04,2024-07-24,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-005,TRE-005,N/C,TS34-5ME,TECNICA CALIB.,2004432,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-006,TRE-006,N/C,TS34-5ME,TECNICA CALIB.,2004433,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-007,TRE-007,N/C,TS34-5ME,TECNICA CALIB.,2004434,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-008,TRE-008,N/C,TS34-5ME,TECNICA CALIB.,2004435,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,20000 mm,Lufkin,TRE-009,TRE-009,N/C,Y1720CM,TECNICA CALIB.,2004436,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,20000 mm,Lufkin,TRE-010,TRE-010,N/C,Y1720CM,TECNICA CALIB.,2004437,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,20000 mm,Lufkin,TRE-011,TRE-011,N/C,Y1720CM,TECNICA CALIB.,2004438,2020-07-29,2022-07-19,ALMOXARIFADO
Trena,20000 mm,Lufkin,TRE-012,TRE-012,N/C,Y1720CM,LAFTEC,2300720,2023-01-23,2025-01-12,OBRA 119
Trena,5000 mm,Starrett,TRE-013,TRE-013,N/C,TS34-5ME,METRUS,D0688001-0521,2021-05-19,2023-05-09,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-014,TRE-014,N/C,TS34-5ME,METRUS,D0688002-0521,2021-05-19,2023-05-09,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-015,TRE-015,N/C,TS34-5ME,METRUS,D0688003-0521,2021-05-19,2023-05-09,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-016,TRE-016,N/C,TS34-5ME,METRUS,D0688004-0521,2021-05-19,2023-05-09,ALMOXARIFADO
Trena,1000 mm,Lufkin,TRE-098-003,TRE-098-003,N/C,L525CMES,LAFTEC,2212874,2022-06-13,2024-06-02,ALMOXARIFADO
Trena,8000 mm,Irwin,TR-005,TR-005,N/C,13948,LAF METROLOGIA,1800630,2018-02-06,2020-01-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-095,TR-095,N/C,L516CME,LAF METROLOGIA,1800625,2018-02-07,2020-01-28,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-096,TR-096,N/C,L516CME,LAF METROLOGIA,1800626,2018-02-06,2020-01-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-097,TR-097,N/C,L516CME,LAF METROLOGIA,1800627,2018-02-06,2020-01-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-099,TR-099,N/C,L516CME,METRUS,D0688005-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-394,TR-394,N/C,L516CME,METRUS,D0688004-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Starrett,TR-395,TR-395,N/C,TX34-5M,METRUS,D0688001-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Irwin,TR-396,TR-396,N/C,13947,METRUS,D0688002-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-397,TR-397,N/C,L516CME,METRUS,D0688003-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-398,TR-398,N/C,L516CME,METRUS,D0688006-1118,2018-11-13,2020-11-02,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-399,TR-399,N/C,L516CMES,METRUS,D0688001-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-402,TR-402,N/C,L516CME,METRUS,D0688004-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-403,TR-403,N/C,N/C,METRUS,D0688005-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-404,TR-404,N/C,L516CME,METRUS,D0688006-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-405,TR-405,N/C,N/C,METRUS,D0688007-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-406,TR-406,N/C,N/C,METRUS,D0688008-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-407,TR-407,N/C,L516CMES,METRUS,D0688009-0619,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-408,TR-408,N/C,N/C,METRUS,D0688010-0620,2019-06-07,2021-05-27,ALMOXARIFADO
Trena,5000 mm,MTX,TR-410,TR-410,N/C,3100555,METRUS,D0688005-0719,2019-08-15,2021-08-04,ALMOXARIFADO
Trena,8000 mm,Starrett,TR-412,TR-412,N/C,TS1-8ME,LAFTEC,2224241,2022-10-24,2024-10-13,ALMOXARIFADO
Trena,8000 mm,Starrett,TR-413,TR-413,N/C,TS1-8ME,METRUS,D0688011-0621,2021-06-21,2023-06-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-415/1,TR-415/1,N/C,L516CMES,LAFTEC,2215141,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-416,TR-416,N/C,L516CMES,LAFTEC,2215142,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-417,TR-417,N/C,L516CMES,LAFTEC,2215143,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-419,TR-419,N/C,L516CMES,LAFTEC,2215145,2022-07-07,2024-06-26,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-526,TR-526,N/C,N/C,LAFTEC,2217126,2022-08-04,2024-07-24,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-527,TR-527,N/C,N/C,LAFTEC,2218829,2022-09-01,2024-08-21,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-528,TR-528,N/C,N/C,LAFTEC,2218830,2022-09-01,2024-08-21,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-529,TR-529,N/C,N/C,METRUS,D0688014-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-530,TR-530,N/C,N/C,METRUS,D0688015-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-531,TR-531,N/C,N/C,METRUS,D0688016-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-532,TR-532,N/C,N/C,METRUS,D0688017-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-533,TR-533,N/C,N/C,METRUS,D0688018-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-534,TR-534,N/C,N/C,METRUS,D0688019-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-535,TR-535,N/C,N/C,METRUS,D0688020-0821,2021-08-09,2023-07-30,ALMOXARIFADO
Trena,8000 mm,Lufkin,TR-536,TR-536,N/C,L516CMES,LAFTEC,2218831,2022-09-01,2024-08-21,ALMOXARIFADO
Trena,8000 mm,Lufkin,TR-536/1,TR-536/1,N/C,L525CMES,LAFTEC,2221079,2022-09-09,2024-08-29,ALMOXARIFADO
Trena,8000 mm,Lufkin,TR-537,TR-537,N/C,L525CMES,LAFTEC,2218832,2022-09-01,2024-08-21,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-538,TR-538,N/C,L525CMES,LAFTEC,2305355,2023-03-07,2025-02-24,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-539,TR-539,N/C,L525CMES,LAFTEC,2305356,2023-03-07,2025-02-24,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-540,TR-540,N/C,L516CMES,LAFTEC,2307193,2023-03-22,2025-03-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-541,TR-541,N/C,L516CMES,LAFTEC,2307194,2023-03-22,2025-03-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-542,TR-542,N/C,L516CMES,LAFTEC,2307195,2023-03-22,2025-03-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-543,TR-543,N/C,L516CMES,LAFTEC,2307196,2023-03-22,2025-03-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-544,TR-544,N/C,L516CMES,LAFTEC,2307197,2023-03-22,2025-03-11,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-545,TR-545,N/C,L516CMES,LAFTEC,2311419,2023-05-02,2025-04-21,OBRA 118
Trena,5000 mm,Lufkin,TR-546,TR-546,N/C,L516CMES,LAFTEC,2311420,2023-05-02,2025-04-21,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-547,TR-547,N/C,L516CMES,LAFTEC,2311421,2023-05-02,2025-04-21,OBRA 118
Trena,5000 mm,Lufkin,TR-548,TR-548,N/C,L516CMES,LAFTEC,2311422,2023-05-02,2025-04-21,OBRA 118
Trena,5000 mm,Lufkin,TR-549,TR-549,N/C,L516CMES,LAFTEC,2311423,2023-05-02,2025-04-21,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-550,TR-550,N/C,L516CMES,LAFTEC,2311424,2023-05-02,2025-04-21,OBRA 118
Trena,5000 mm,Lufkin,TR-551,TR-551,N/C,L516CME,LAFTEC,2421265,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-552,TR-552,N/C,L516CME,LAFTEC,2421266,2024-07-19,2026-07-09,OBRA 118
Trena,50000 mm,Lufkin,TR-553,TR-553,N/C,L516CME,LAFTEC,2421267,2024-07-19,2026-07-09,OBRA 118
Trena,50000 mm,Lufkin,TR-553-1,TR-553/1,N/C,Y1750CM,LAFTEC,2423159,2024-07-25,2026-07-15,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-554,TR-554,N/C,L516CME,LAFTEC,2421268,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-554-1,TR-554/1,N/C,Y1750CM,LAFTEC,2423160,2024-07-25,2026-07-15,OBRA 120
Trena,50000 mm,Lufkin,TR-555,TR-555,N/C,L516CME,LAFTEC,2421269,2024-07-19,2026-07-09,OBRA 118
Trena,50000 mm,Lufkin,TR-555-1,TR-555/1,N/C,Y1750CM,LAFTEC,2423161,2024-07-25,2026-07-15,OBRA 118
Trena,50000 mm,Lufkin,TR-556,TR-556,N/C,L516CME,LAFTEC,2421270,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-557,TR-557,N/C,L516CME,LAFTEC,2421279,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-558,TR-558,N/C,L516CME,LAFTEC,2421271,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-559,TR-559,N/C,L516CME,LAFTEC,2421272,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-560,TR-560,N/C,L516CME,LAFTEC,2421273,2024-07-19,2026-07-09,OBRA 118
Trena,50000 mm,Lufkin,TR-561,TR-561,N/C,L516CME,LAFTEC,2421274,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-562,TR-562,N/C,L516CME,LAFTEC,2421275,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,50000 mm,Lufkin,TR-563,TR-563,N/C,L516CME,LAFTEC,2421276,2024-07-19,2026-07-09,OBRA 119
Trena,50000 mm,Lufkin,TR-564,TR-564,N/C,L516CME,LAFTEC,2421277,2024-07-19,2026-07-09,OBRA 119
Trena,50000 mm,Lufkin,TR-565,TR-565,N/C,L516CME,LAFTEC,2421278,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-566,TR-566,N/C,L525CME,LAFTEC,2421280,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-567,TR-567,N/C,L525CME,LAFTEC,2421281,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-568,TR-568,N/C,L525CME,LAFTEC,2421282,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-569,TR-569,N/C,L525CME,LAFTEC,2421283,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-570,TR-570,N/C,L525CME,LAFTEC,2421284,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-571,TR-571,N/C,L525CME,LAFTEC,2421285,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-572,TR-572,N/C,L525CME,LAFTEC,2421286,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-573,TR-573,N/C,L525CME,LAFTEC,2421287,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,80000 mm,Lufkin,TR-574,TR-574,N/C,L525CME,LAFTEC,2421288,2024-07-19,2026-07-09,ALMOXARIFADO
Trena,5000 mm,Lufkin,TR-575,TR-575,N/C,L516CME,LAFTEC,2500651,2025-01-08,2026-12-29,OBRA 121
Trena,5000 mm,Lufkin,TR-576,TR-576,N/C,L516CME,LAFTEC,2500652,2025-01-08,2026-12-29,OBRA 118
Trena,5000 mm,Lufkin,TR-577,TR-577,N/C,L516CME,LAFTEC,2500653,2025-01-08,2026-12-29,OBRA 118
Trena,5000 mm,Lufkin,TR-578,TR-578,N/C,L516CME,LAFTEC,2500654,2025-01-08,2026-12-29,OBRA 118
Trena,8000 mm,Lufkin,TR-579,TR-579,N/C,L525CME,LAFTEC,2500655,2025-01-08,2026-12-29,OBRA 118
Trena,8000 mm,Lufkin,TR-580,TR-580,N/C,L525CME,LAFTEC,2500656,2025-01-08,2026-12-29,OBRA 118
Trena,8000 mm,Lufkin,TR-581,TR-581,N/C,L525CME,LAFTEC,2500657,2025-01-08,2026-12-29,OBRA 118
Trena,8000 mm,Lufkin,TR-582,TR-582,N/C,L525CME,LAFTEC,2500658,2025-01-08,2026-12-29,OBRA 118
Trena,30000 mm,Lufkin,TR-583,TR-583,N/C,ST30CML,LAFTEC,2500659,2025-01-08,2026-12-29,OBRA 118
Trena,30000 mm,Lufkin,TR-584,TR-584,N/C,ST30CML,LAFTEC,2500660,2025-01-08,2026-12-29,OBRA 118
Trena,5000 mm,MTX,TRE-001,TRE-001,N/C,3100555,TECNICA CALIB.,2001356,2020-03-11,2022-03-01,ALMOXARIFADO
Trena,5000 mm,MTX,TRE-002,TRE-002,N/C,3100555,TECNICA CALIB.,2001357,2020-03-11,2022-03-01,ALMOXARIFADO
Trena,30000 mm,Lufkin,TRE-004,TRE - 004,N/C,TS510-30M,LAFTEC,2217127,2022-08-04,2024-07-24,ALMOXARIFADO
Trena,5000 mm,Lufkin,TRE-077,TRE-077,N/C,L516CME,METRUS,D0688001-0618,2018-06-09,2020-05-29,ALMOXARIFADO
Trena,8000 mm,Lufkin,TRE-098-001,TRE-098-001,N/C,L525CMES,LAFTEC,2212872,2022-06-08,2024-05-28,ALMOXARIFADO
Trena,8000 mm,Lufkin,TRE-098-002,TRE-098-002,N/C,L525CMES,LAFTEC,2212873,2022-06-08,2024-05-28,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-098-004,TRE-098-004,N/C,TS34-5ME,METRUS,D0688008-0321,2021-03-19,2023-03-09,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-098-005,TRE-098-005,N/C,TS34-5ME,METRUS,D0688009-0321,2021-03-19,2023-03-09,ALMOXARIFADO
Trena,5000 mm,Starrett,TRE-098-006,TRE-098-006,N/C,TS34-5ME,METRUS,D06880010-0321,2021-03-19,2023-03-09,ALMOXARIFADO
Trena - 3000 mm,,Lufkin,TR-004,TR-004,N/C,TS510-30M,TECNICA CALIB.,1800624,2020-03-11,2022-03-01,ALMOXARIFADO
Trena Digital,5000 mm,Bosch,1705,1705,107185313,DLE 70,LAFTEC,2506014,2025-02-27,2026-08-21,ALMOXARIFADO
Trena Digital,71 mm,Bosch,1765,1765,112384710,DLE 70,LAFTEC,2415673,2024-06-14,2025-12-06,OBRA 118
Trena Digital,50000 mm,Bosch,2201,2201,232412012,GLM50-27CG,LAFTEC,2506013,2025-02-27,2026-08-21,OBRA 118
Tubo Decantador Graduado - Tipo Pera,,Metal Check,TD201C,TD201C,N/C,TD201C,LAF METROLOGIA,1800655,2018-02-03,,ALMOXARIFADO
Tubo Decantador Graduado - Tipo Pera,,Metal Check,VID-001,VID-001,TC 249,N/C,METRUS,D0688006-0620,2020-07-02,,ALMOXARIFADO
Tubo Decantador Graduado - Tipo Pera,,Metal Check,VID-002,VID-002,TC 249,N/C,METRUS,D0688007-0620,2020-07-02,,ALMOXARIFADO
Tubo Decantador Graduado - Tipo Pera,,Metal Check,VID-003,VID-003,TC 249,N/C,METRUS,D0688008-0620,2020-07-02,,ALMOXARIFADO
Tubo Decantador Graduado - Tipo Pera,,Metal Check,VID-004,VID-004,TC 250,N/C,METRUS,D0688009-0620,2020-07-02,,ALMOXARIFADO
Tubo Decantador Graduado - Tipo Pera (Colorido),(Particula Magnetica),SERV-END,3125,3125,3125,Colorido,SERV-END,7351/22,2022-10-10,,ALMOXARIFADO
Ultrassom Automatizado,,Olympus,N/A,N/C,OMNI2 -102047 / OMNI- 201218,OMNI -MX2,ELETRONICA SBJ,0299/2018,2018-10-16,2020-10-05,ALMOXARIFADO
Ultrassom Phased Array,END INSPEÇÃO DE SOLDA,Olympus,END-001,END-001,OMNI2-102047,Omniscan MX2,END INSPEÇÃO,1520,2023-03-14,2024-03-13,ALMOXARIFADO
Ultrassom Phased Array,,Olympus,Nura,Nura,OMNI-101664,Omniscan MX-1,ENDVALE,687,2021-03-30,2022-03-30,ALMOXARIFADO
Ultrassom Pulso/Eco,,GE,Inspetora Jane,USM GO,11125171,USM GO,ENDVALE,1373,2024-12-23,2025-12-23,OBRA 118
Válvula de Segurança,,VL-01,VL-01,N/C,N/C,N/C,LAFTEC,2303337,2023-02-14,2024-02-14,ALMOXARIFADO
Válvula de Segurança,,VL-02,VL-02,N/C,N/C,N/C,LAFTEC,2415691,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,,VL-03,VL-03,N/C,N/C,N/C,LAFTEC,2415692,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,,VL-04,VL-04,N/C,N/C,N/C,LAFTEC,2415693,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,,VL-05,VL-05,N/C,N/C,N/C,LAFTEC,2415694,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,,VL-06,VL-06,N/C,N/C,N/C,LAFTEC,2415690,2024-06-12,2025-06-12,OBRA 118
Válvula de Segurança,,VL-07,VL-07,N/C,N/C,N/C,LAFTEC,2416819,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,,VL-08,VL-08,N/C,N/C,N/C,LAFTEC,2416820,2024-06-19,2025-06-19,OBRA 118
Válvula de Segurança,BOING (Verificar a validade),11766,11766,N/C,N/C,N/C,BILL MAKER,22040/25,2025-01-16,2026-01-16,OBRA 118
Válvula de Segurança- Jato,,Lubefer,VS-001,VS-001,N/C,LUB-30,METRUS,P0688001-0921,2021-09-17,2022-09-17,ALMOXARIFADO
Válvula de Segurança- Jato,,Lubefer,VS-002,VS-002,N/C,LUB-30,METRUS,P0688002-0921,2021-09-17,2022-09-17,ALMOXARIFADO
Válvula de Segurança- Jato,,Lubefer,VS-003,VS-003,N/C,LUB-30,METRUS,P0688003-0921,2021-09-17,2022-09-17,ALMOXARIFADO
Válvula de Segurança- Jato,,Lubefer,VS-004,VS-004,N/C,LUB-30,METRUS,P0688004-0921,2021-09-17,2022-09-17,ALMOXARIFADO
Válvula de Segurança-Jato,,N/C,VS-005,VS-005,N/C,N/C,METRUS,P0688001-1021,2021-10-28,2022-10-28,ALMOXARIFADO
Válvula de Segurança-Jato,,N/C,VS-006,VS-006,N/C,N/C,METRUS,P0688002-1021,2021-10-28,2022-10-28,ALMOXARIFADO
Válvula de Segurança-Jato,,N/C,VS-007,VS-007,N/C,N/C,METRUS,P0688003-1021,2021-10-28,2022-10-28,ALMOXARIFADO
Válvula de Segurança-Jato,,N/C,VS-008,VS-008,N/C,N/C,METRUS,P0688004-1021,2021-10-28,2022-10-28,ALMOXARIFADO
Yoke,,Super Magma,180,180,1538/10,HMM6,LAFTEC,2415652,2024-06-19,2026-06-09,OBRA 118
Yoke,,Serv- End,181,181,2436,SEY 101/A,LAFTEC,2222376,2022-10-06,2024-09-25,ALMOXARIFADO
Yoke,,Serv- End,182,182,2441,SEY 101/A,LAFTEC,2300731,2023-01-26,2025-01-15,ALMOXARIFADO
Yoke,,Serv- End,183,183,2437,SEY 101/A,LAFTEC,2519257,2025-06-17,2027-06-07,OBRA 121
Yoke,,Serv- End,184,184,2332,SEY 101/A,METRUS,E0688006-0421,2021-04-06,2023-03-27,ALMOXARIFADO
Yoke,,Serv- End,185,185,185,N/C,LAFTEC,2222377,2022-10-06,2024-09-25,ALMOXARIFADO
Yoke,,Serv- End,186,186,2411,SEY 101/A,LAFTEC,2222378,2022-10-06,2024-09-25,ALMOXARIFADO
Yoke,,Serv-End,1295,1295,1410/09,HMM6,LAFTEC,2226787,2022-11-24,2024-11-13,ALMOXARIFADO
Yoke,,Super-Magna,1296,1296,N/C,HMM6,LAFTEC,2415653,2024-06-19,2026-06-09,OBRA 118
Yoke,,Serv-End,1829,1829,2334,101,METROLOGIA 9000,MTR2407-20,2020-07-13,2022-07-03,ALMOXARIFADO
Yoke,,Serv-End,1830,1830,1513,HMM6,LAFTEC,2415654,2024-06-19,2026-06-09,OBRA 121
Yoke,,Serv-End,1831,1831,1831,HMM6,LAFTEC,2518004,2025-06-09,2027-05-30,OBRA 121
Yoke,,Metal Check,1832,1832,1832,HMM6,LAFTEC,2222380,2022-10-06,2024-09-25,ALMOXARIFADO
